region,crop,Shortage_%,xland,p,y,xlandsc,xwater,xwatersc,grev,grevsc,lambdawater
PACHECO W.D.,Truck Crops,0.7,239.6583274,910,18.1,226.9974086333733,639.3443503615111,604.0544766699057,3947412.311,3738874.3176002917,388.3021780092948
PACHECO W.D.,Vineyard,0.7,153.6229118,1492.427601,10.07028874,147.39167825831143,475.99821336151075,455.5491011072315,2308825.912053053,2215175.6010640594,388.3021780092948
PACHECO W.D.,Almonds & Pistachios,0.75,1767.952722,4804.970221,1.007195762,1278.3304181826325,7230.584504073097,5215.053669493389,8556087.893010333,6186538.405792991,340.4709803822546
PACHECO W.D.,Corn,0.75,84.18710627,62,26.2,62.536404564561096,203.3816751,150.69958160115917,136753.5354,101584.13557467304,340.4709803822546
PACHECO W.D.,Cotton,0.75,548.3779211,3707.279528,0.8,271.6422185682008,1992.831433518635,984.6928236718089,1626392.1924009835,805642.9086707139,340.4709803822546
PACHECO W.D.,Cucurbits,0.75,380.3157961,372,15.4,378.526819,874.5845212,868.2943559809521,2178753.133,2168504.4409368094,340.4709803822546
PACHECO W.D.,Grain,0.75,519.8582881,187,4.5,525.0568762103983,242.59542649241388,244.40882451286674,437460.74943614996,441835.36133105017,340.4709803822546
PACHECO W.D.,Tomato Processing,0.75,710.6489481,95.55716397,49.47391432,626.3424321451569,1691.1034877043903,1486.7563500882136,3359654.688033108,2961088.304002424,340.4709803822546
PACHECO W.D.,Truck Crops,0.75,239.6583274,910,18.1,227.90984855273058,639.3443503615111,606.4825370690927,3947412.311,3753903.1155120255,340.4709803822546
PACHECO W.D.,Vineyard,0.75,153.6229118,1492.427601,10.07028874,147.67658275920263,475.99821336151075,456.42966635491615,2308825.912053053,2219457.4811977632,340.4709803822546
PACHECO W.D.,Almonds & Pistachios,0.8,1767.952722,4804.970221,1.007195762,1357.9389419712988,7230.584504073097,5539.8231643009585,8556087.893010333,6571807.490250235,284.6788569
PACHECO W.D.,Corn,0.8,84.18710627,62,26.2,72.12961081965992,203.3816751,173.8171909192981,136753.5354,117167.33981545556,284.6788569
PACHECO W.D.,Cotton,0.8,548.3779211,3707.279528,0.8,344.5768906522264,1992.831433518635,1249.0782663173657,1626392.1924009835,1021954.2820295148,284.6788569
PACHECO W.D.,Cucurbits,0.8,380.3157961,372,15.4,379.0763238141164,874.5845212,869.5548529090133,2178753.133,2171652.444,284.6788569
PACHECO W.D.,Grain,0.8,519.8582881,187,4.5,525.0568762116056,242.59542649241388,244.40882451748388,437460.74943614996,441835.3613320661,284.6788569
PACHECO W.D.,Tomato Processing,0.8,710.6489481,95.55716397,49.47391432,647.4792253375575,1691.1034877043903,1536.9290030792279,3359654.688033108,3061014.3315138896,284.6788569
PACHECO W.D.,Truck Crops,0.8,239.6583274,910,18.1,228.96355672714532,639.3443503615111,609.2865212409746,3947412.311,3771258.7428528103,284.6788569
PACHECO W.D.,Vineyard,0.8,153.6229118,1492.427601,10.07028874,148.0038508,475.99821336151075,457.4411660694509,2308825.912053053,2224376.049742001,284.6788569
PACHECO W.D.,Almonds & Pistachios,0.85,1767.952722,4804.970221,1.007195762,1440.0053465077453,7230.584504073097,5874.619784986203,8556087.893010333,6968971.600771726,220.1970712420151
PACHECO W.D.,Corn,0.85,84.18710627,62,26.2,79.99276247451951,203.3816751,192.7657325,136753.5354,129940.24336360948,220.1970712420151
PACHECO W.D.,Cotton,0.85,548.3779211,3707.279528,0.8,414.2133409934435,1992.831433518635,1501.5077792209588,1626392.1924009835,1228483.711431581,220.1970712420151
PACHECO W.D.,Cucurbits,0.85,380.3157961,372,15.4,379.69224256083453,874.5845212,870.9676954016717,2178753.133,2175180.9191825087,220.1970712420151
PACHECO W.D.,Grain,0.85,519.8582881,187,4.5,525.0568762,242.59542649241388,244.40882452489336,437460.74943614996,441835.3613331049,220.1970712420151
PACHECO W.D.,Tomato Processing,0.85,710.6489481,95.55716397,49.47391432,670.8945452422838,1691.1034877043903,1592.5102215553306,3359654.688033108,3171712.2921596277,220.1970712420151
PACHECO W.D.,Truck Crops,0.85,239.6583274,910,18.1,230.1674686133889,639.3443503615111,612.4902070034411,3947412.311,3791088.3755311286,220.1970712420151
PACHECO W.D.,Vineyard,0.85,153.6229118,1492.427601,10.07028874,148.37552849378486,475.99821336151075,458.5899246985421,2308825.912053053,2229962.060262267,220.1970712420151
PACHECO W.D.,Almonds & Pistachios,0.9,1767.952722,4804.970221,1.007195762,1524.407265219965,7230.584504073097,6218.944327,8556087.893010333,7377438.5387470415,145.5944912178566
PACHECO W.D.,Corn,0.9,84.18710627,62,26.2,85.02897788327526,203.3816751,204.9019524378355,136753.5354,138121.07167359232,145.5944912178566
PACHECO W.D.,Cotton,0.9,548.3779211,3707.279528,0.8,481.2922684246088,1992.831433518635,1744.6663678198101,1626392.1924009835,1427427.9789721863,145.5944912178566
PACHECO W.D.,Cucurbits,0.9,380.3157961,372,15.4,380.38079855731553,874.5845212,872.5471589259716,2178753.133,2179125.5187751492,145.5944912178566
PACHECO W.D.,Grain,0.9,519.8582881,187,4.5,525.0568762043631,242.59542649241388,244.4088245616537,437460.74943614996,441835.36132597155,145.5944912178566
PACHECO W.D.,Tomato Processing,0.9,710.6489481,95.55716397,49.47391432,696.7448810578502,1691.1034877043903,1653.8714657902601,3359654.688033108,3293922.0022312403,145.5944912178566
PACHECO W.D.,Truck Crops,0.9,239.6583274,910,18.1,231.54218178593086,639.3443503615111,616.1484058,3947412.311,3813731.276196067,145.5944912178566
PACHECO W.D.,Vineyard,0.9,153.6229118,1492.427601,10.07028874,148.7970857738212,475.99821336151075,459.89284795979785,2308825.912053053,2236297.719182921,145.5944912178566
PACHECO W.D.,Almonds & Pistachios,0.95,1767.952722,4804.970221,1.007195762,1614.097693898864,7230.584504073097,6584.843779,8556087.893010333,7811499.462090236,55.926429493490645
PACHECO W.D.,Corn,0.95,84.18710627,62,26.2,85.02897814108994,203.3816751,204.9019530997109,136753.5354,138121.0720923865,55.926429493490645
PACHECO W.D.,Cotton,0.95,548.3779211,3707.279528,0.8,548.6204752798201,1992.831433518635,1988.7285849543534,1626392.1924009835,1627111.5653172059,55.926429493490645
PACHECO W.D.,Cucurbits,0.95,380.3157961,372,15.4,381.1767079958377,874.5845212,874.3728781685002,2178753.133,2183685.124766555,55.926429493490645
PACHECO W.D.,Grain,0.95,519.8582881,187,4.5,525.0568762116193,242.59542649241388,244.4088246038829,437460.74943614996,441835.36133207765,55.926429493490645
PACHECO W.D.,Tomato Processing,0.95,710.6489481,95.55716397,49.47391432,717.7554445779409,1691.1034877043903,1703.7444859827958,3359654.688033108,3393251.267992086,55.926429493490645
PACHECO W.D.,Truck Crops,0.95,239.6583274,910,18.1,233.1694548616244,639.3443503615111,620.4786825847425,3947412.311,3840534.0910258153,55.926429493490645
PACHECO W.D.,Vineyard,0.95,153.6229118,1492.427601,10.07028874,149.2922731620808,475.99821336151075,461.4233426145427,2308825.912053053,2243739.9780226965,55.926429493490645
PACHECO W.D.,Almonds & Pistachios,1,1767.952722,4804.970221,1.007195762,1664.7759733687892,7230.584504073097,6791.589972003187,8556087.893010333,8056759.308700106,2.0707938841709215e-08
PACHECO W.D.,Corn,1,84.18710627,62,26.2,85.02897816,203.3816751,204.9019532568933,136753.5354,138121.0721237547,2.0707938841709215e-08
PACHECO W.D.,Cotton,1,548.3779211,3707.279528,0.8,553.8617057976309,1992.831433518635,2007.7278485414686,1626392.1924009835,1642656.1305973728,2.0707938841709215e-08
PACHECO W.D.,Cucurbits,1,380.3157961,372,15.4,381.65676463409665,874.5845212,875.4740698739158,2178753.133,2186435.273235813,2.0707938841709215e-08
PACHECO W.D.,Grain,1,519.8582881,187,4.5,525.0568762161054,242.59542649241388,244.40882470726635,437460.74943614996,441835.36133585265,2.0707938841709215e-08
PACHECO W.D.,Tomato Processing,1,710.6489481,95.55716397,49.47391432,717.7554447119603,1691.1034877043903,1703.7444865122493,3359654.688033108,3393251.2686256743,2.0707938841709215e-08
PACHECO W.D.,Truck Crops,1,239.6583274,910,18.1,234.17091467287366,639.3443503615111,623.1436308056499,3947412.311,3857029.135576902,2.0707938841709215e-08
PACHECO W.D.,Vineyard,1,153.6229118,1492.427601,10.07028874,149.5950201296886,475.99821336151075,462.3590543708443,2308825.912053053,2248290.015744403,2.0707938841709215e-08
PANOCHE W.D.,Alfalfa,0.5,1157.379182,272.8591274,7.257043628,3.4200096592886343e-18,4785.722823640376,1.2720466606202814e-09,2291785.072220375,6.772134150938256e-15,756.5003115153097
PANOCHE W.D.,Alfalfa,0.5,128.2301119,264,7.7,3.0273239009467073e-18,580.1811083465218,1.272046653929091e-09,260666.1715,6.153944025844466e-15,756.5003115153097
PANOCHE W.D.,Almonds & Pistachios,0.5,16013.1856,4668.818509,1.33120053,6999.688407253574,63085.04062963565,27506.81189212787,99524089.05,43503999.12501149,756.5003115153097
PANOCHE W.D.,Almonds & Pistachios,0.5,464.1133358,4658.050883,1.366497057,213.5999917070494,1822.6926508081356,836.7650387,2954180.1563482108,1359609.406201225,756.5003115153097
PANOCHE W.D.,Citrus & Subtropical,0.5,165.7962113,583,16.5,154.14651545985367,538.4175352509113,499.3340769309432,1594876.6546003502,1482812.4054660625,756.5003115153097
PANOCHE W.D.,Corn,0.5,123.685401,62,26.2,6.908626017324877e-18,298.8028113890603,1.2720467562840148e-09,200914.5654,1.122237210254253e-14,756.5003115153097
PANOCHE W.D.,Cotton,0.5,487.8407532,3438,0.8,8.65521405085196e-19,1772.8364876146848,1.2720466210085377e-09,1341757.208,2.380530072546323e-15,756.5003115153097
PANOCHE W.D.,Cucurbits,0.5,1371.918493,485,17.3,1353.5173944043577,3154.9009811638407,3104.8038213595705,11511082.115516499,11356687.697749764,756.5003115153097
PANOCHE W.D.,Grain,0.5,2464.280152,277.5031915,3.251680117,2488.9229778906038,1149.9731910713197,1158.5692271410076,2223647.163,2245883.656774798,756.5003115153097
PANOCHE W.D.,Onions & Garlic,0.5,305.4238675,2366,7.7,281.11539599394223,452.27839361976805,415.2411645036469,5564273.102888499,5121416.507296839,756.5003115153097
PANOCHE W.D.,Other Deciduous,0.5,402.1734858,1850,7.8,383.0788613601499,1385.8243558102708,1316.7273070824735,5803363.4,5527827.9694269635,756.5003115153097
PANOCHE W.D.,Pasture,0.5,240.7535507,170,5,3.163152194973111e-18,1107.511365449398,1.2720466499293726e-09,204640.5181,2.6886793657271442e-15,756.5003115153097
PANOCHE W.D.,Tomato Processing,0.5,4402.542612,93,51.2,2540.683144139891,10476.55834266111,6030.849267419463,20963146.9,12097716.859136505,756.5003115153097
PANOCHE W.D.,Truck Crops,0.5,480.3086554,941,19.4,440.06651744071183,1281.335093135278,1171.044865603953,8768226.628,8033590.302,756.5003115153097
PANOCHE W.D.,Vineyard,0.5,2864.138053,1492.914288,10.10273139,2699.3987489506376,8874.487406,8343.135027,43198396.66847179,40713714.131693125,756.5003115153097
PANOCHE W.D.,Alfalfa,0.55,1157.379182,272.8591274,7.257043628,2.2421840715798245e-22,4785.722823640376,2.2421840715806536e-09,2291785.072220375,4.439862116352584e-19,692.5888254709245
PANOCHE W.D.,Alfalfa,0.55,128.2301119,264,7.7,2.2421840715255637e-22,580.1811083465218,2.2421840715264786e-09,260666.1715,4.5579117805971655e-19,692.5888254709245
PANOCHE W.D.,Almonds & Pistachios,0.55,16013.1856,4668.818509,1.33120053,8114.037200308826,63085.04062963565,31885.890052381517,99524089.05,50429825.83292556,692.5888254709245
PANOCHE W.D.,Almonds & Pistachios,0.55,464.1133358,4658.050883,1.366497057,243.37109278913144,1822.6926508081356,953.3915251723789,2954180.1563482108,1549108.8005630008,692.5888254709245
PANOCHE W.D.,Citrus & Subtropical,0.55,165.7962113,583,16.5,154.99643746633842,538.4175352509113,502.0872693689999,1594876.6546003502,1490988.2302074425,692.5888254709245
PANOCHE W.D.,Corn,0.55,123.685401,62,26.2,2.242176138744625e-22,298.8028113890603,2.242176138745048e-09,200914.5654,3.6421909197767686e-19,692.5888254709245
PANOCHE W.D.,Cotton,0.55,487.8407532,3438,0.8,2.242184021328746e-22,1772.8364876146848,2.242184021329411e-09,1341757.208,6.166902932262583e-19,692.5888254709245
PANOCHE W.D.,Cucurbits,0.55,1371.918493,485,17.3,1355.2140820503587,3154.9009811638407,3108.6958158844577,11511082.115516499,11370923.755443534,692.5888254709245
PANOCHE W.D.,Grain,0.55,2464.280152,277.5031915,3.251680117,2488.9229782169473,1149.9731910713197,1158.5692272939073,2223647.163,2245883.6570692747,692.5888254709245
PANOCHE W.D.,Onions & Garlic,0.55,305.4238675,2366,7.7,281.9318503008174,452.27839361976805,416.44716546361053,5564273.102888499,5136290.835150352,692.5888254709245
PANOCHE W.D.,Other Deciduous,0.55,402.1734858,1850,7.8,384.2784232341678,1385.8243558102708,1320.8504682269527,5803363.4,5545137.647269041,692.5888254709245
PANOCHE W.D.,Pasture,0.55,240.7535507,170,5,2.2421840715794347e-22,1107.511365449398,2.2421840715803773e-09,204640.5181,1.9058564608425195e-19,692.5888254709245
PANOCHE W.D.,Tomato Processing,0.55,4402.542612,93,51.2,2751.3117235979403,10476.55834266111,6530.820787698269,20963146.9,13100645.903083954,692.5888254709245
PANOCHE W.D.,Truck Crops,0.55,480.3086554,941,19.4,442.4001145867618,1281.335093135278,1177.2547153616533,8768226.628,8076191.052,692.5888254709245
PANOCHE W.D.,Vineyard,0.55,2864.138053,1492.914288,10.10273139,2707.315237054561,8874.487406,8367.602819725422,43198396.66847179,40833114.658834726,692.5888254709245
PANOCHE W.D.,Alfalfa,0.6,1157.379182,272.8591274,7.257043628,3.6179746375510127e-22,4785.722823640376,3.617974637552255e-09,2291785.072220375,7.16413461980806e-19,617.5668959096113
PANOCHE W.D.,Alfalfa,0.6,128.2301119,264,7.7,3.617974693062071e-22,580.1811083465218,3.617974693063452e-09,260666.1715,7.354618956056577e-19,617.5668959096113
PANOCHE W.D.,Almonds & Pistachios,0.6,16013.1856,4668.818509,1.33120053,9214.461865761965,63085.04062963565,36210.250296686136,99524089.05,57269112.22650347,617.5668959096113
PANOCHE W.D.,Almonds & Pistachios,0.6,464.1133358,4658.050883,1.366497057,273.1398806623048,1822.6926508081356,1070.0089498124642,2954180.1563482108,1738593.4708577688,617.5668959096113
PANOCHE W.D.,Citrus & Subtropical,0.6,165.7962113,583,16.5,155.9531455426609,538.4175352509113,505.1863789594292,1594876.6546003502,1500191.2835476266,617.5668959096113
PANOCHE W.D.,Corn,0.6,123.685401,62,26.2,3.617966754969006e-22,298.8028113890603,3.617966754969573e-09,200914.5654,5.877025196771653e-19,617.5668959096113
PANOCHE W.D.,Cotton,0.6,487.8407532,3438,0.8,3.6179667549697436e-22,1772.8364876146848,3.617966754970673e-09,1341757.208,9.950855762868783e-19,617.5668959096113
PANOCHE W.D.,Cucurbits,0.6,1371.918493,485,17.3,1357.1536142739628,3154.9009811638407,3113.1448662523408,11511082.115516499,11387197.400565686,617.5668959096113
PANOCHE W.D.,Grain,0.6,2464.280152,277.5031915,3.251680117,2488.922978316745,1149.9731910713197,1158.5692273340148,2223647.163,2245883.657159327,617.5668959096113
PANOCHE W.D.,Onions & Garlic,0.6,305.4238675,2366,7.7,282.88349516676055,452.27839361976805,417.8528590981779,5564273.102888499,5153628.091647077,617.5668959096113
PANOCHE W.D.,Other Deciduous,0.6,402.1734858,1850,7.8,385.65227768501376,1385.8243558102708,1325.572711747726,5803363.4,5564962.366994749,617.5668959096113
PANOCHE W.D.,Pasture,0.6,240.7535507,170,5,3.617974693061628e-22,1107.511365449398,3.617974693063063e-09,204640.5181,3.0752784891023836e-19,617.5668959096113
PANOCHE W.D.,Tomato Processing,0.6,4402.542612,93,51.2,2982.344317,10476.55834266111,7079.225555,20963146.9,14200730.700845897,617.5668959096113
PANOCHE W.D.,Truck Crops,0.6,480.3086554,941,19.4,445.1045646486885,1281.335093135278,1184.451428207237,8768226.628,8125561.8694876665,617.5668959096113
PANOCHE W.D.,Vineyard,0.6,2864.138053,1492.914288,10.10273139,2716.3981520378766,8874.487406,8395.675732665672,43198396.66847179,40970107.833428495,617.5668959096113
PANOCHE W.D.,Alfalfa,0.65,1157.379182,272.8591274,7.257043628,5.681902975519474e-22,4785.722823640376,5.681902975521205e-09,2291785.072220375,1.1251023539751263e-18,529.7070103737346
PANOCHE W.D.,Alfalfa,0.65,128.2301119,264,7.7,5.681902975519322e-22,580.1811083465218,5.681902975521265e-09,260666.1715,1.1550172368635678e-18,529.7070103737346
PANOCHE W.D.,Almonds & Pistachios,0.65,16013.1856,4668.818509,1.33120053,10300.977476853277,63085.04062963565,40479.951860031186,99524089.05,64021951.99,529.7070103737346
PANOCHE W.D.,Almonds & Pistachios,0.65,464.1133358,4658.050883,1.366497057,302.8429955194215,1822.6926508081356,1186.369104387933,2954180.1563482108,1927660.1184286096,529.7070103737346
PANOCHE W.D.,Citrus & Subtropical,0.65,165.7962113,583,16.5,157.0221135502503,538.4175352509113,508.6491374400028,1594876.6546003502,1510474.221296633,529.7070103737346
PANOCHE W.D.,Corn,0.65,123.685401,62,26.2,1.617047093892939e-20,298.8028113890603,5.681902975679317e-09,200914.5654,2.6267312993196898e-17,529.7070103737346
PANOCHE W.D.,Cotton,0.65,487.8407532,3438,0.8,5.681902975522599e-22,1772.8364876146848,5.681902975523715e-09,1341757.208,1.5627505943877356e-18,529.7070103737346
PANOCHE W.D.,Cucurbits,0.65,1371.918493,485,17.3,1359.3574486396149,3154.9009811638407,3118.2001934993164,11511082.115516499,11405688.672810689,529.7070103737346
PANOCHE W.D.,Grain,0.65,2464.280152,277.5031915,3.251680117,2488.9229783353785,1149.9731910713197,1158.5692273525597,2223647.163,2245883.657176141,529.7070103737346
PANOCHE W.D.,Onions & Garlic,0.65,305.4238675,2366,7.7,283.98887089054085,452.27839361976805,419.4856316531692,5564273.102888499,5173766.047658051,529.7070103737346
PANOCHE W.D.,Other Deciduous,0.65,402.1734858,1850,7.8,387.2166352546985,1385.8243558102708,1330.9497568931545,5803363.4,5587536.046725299,529.7070103737346
PANOCHE W.D.,Pasture,0.65,240.7535507,170,5,5.681902975518697e-22,1107.511365449398,5.681902975520749e-09,204640.5181,4.829617529190892e-19,529.7070103737346
PANOCHE W.D.,Tomato Processing,0.65,4402.542612,93,51.2,3233.598455350618,10476.55834266111,7675.630438437003,20963146.9,15397102.404997505,529.7070103737346
PANOCHE W.D.,Truck Crops,0.65,480.3086554,941,19.4,448.2252998142984,1281.335093135278,1192.7559020757692,8768226.628,8182532.138229942,529.7070103737346
PANOCHE W.D.,Vineyard,0.65,2864.138053,1492.914288,10.10273139,2726.761106395747,8874.487406,8427.704912349755,43198396.66847179,41126407.22,529.7070103737346
PANOCHE W.D.,Alfalfa,0.7,1157.379182,272.8591274,7.257043628,8.986266432313414e-22,4785.722823640376,8.986266432315585e-09,2291785.072220375,1.7794160794375623e-18,428.8149962668519
PANOCHE W.D.,Alfalfa,0.7,128.2301119,264,7.7,8.986266432313175e-22,580.1811083465218,8.986266432315676e-09,260666.1715,1.826728240360622e-18,428.8149962668519
